transaction_id,transaction_date,store_id,customer_id,product_id,quantity,unit_price,discount_pct,payment_method,cashier_id
TXN-004257,2024-02-02,116,5027,1060,2,168.87,15,Credit Card,EMP-022
TXN-004258,2024-09-06,116,5403,1065,5,756.21,5,Gift Card,EMP-037
TXN-004259,2024-05-31,144,5498,1013,2,142.62,25,Mobile Pay,EMP-046
TXN-004260,2024-05-11,154,5079,1054,5,1038.2,15,Gift Card,EMP-003
TXN-004261,2024-04-07,117,5327,1058,1,1418.35,10,Gift Card,EMP-053
TXN-004262,2024-12-01,133,5023,1063,3,989.14,0,Cash,EMP-008
TXN-004263,2024-05-19,107,5338,1240,3,908.37,0,Cash,EMP-016
TXN-004264,2024-10-12,107,5087,1033,1,310.85,0,Mobile Pay,EMP-033
TXN-004265,2024-05-27,107,5290,1066,1,177.55,25,Credit Card,EMP-063
TXN-004266,2024-05-08,146,,1219,3,585.7,15,Mobile Pay,EMP-068
TXN-004267,2024-12-13,134,5485,1228,4,519.84,15,Mobile Pay,EMP-027
TXN-004268,2024-09-02,125,5207,1076,1,308.29,25,Debit Card,EMP-029
TXN-004269,2024-07-20,151,5435,1097,4,1165.24,10,Credit Card,EMP-019
TXN-004270,2024-01-04,128,,1143,5,257.87,5,Gift Card,EMP-020
TXN-004271,2024-07-01,138,5347,1216,3,533.92,0,Cash,EMP-028
TXN-004272,2024-10-24,102,,1064,2,995.83,20,Gift Card,EMP-043
TXN-004273,2024-09-04,128,,1250,4,175.6,10,Gift Card,EMP-007
TXN-004274,2024-04-21,131,5204,1171,5,914.72,0,Mobile Pay,EMP-041
TXN-004275,2024-03-17,122,5127,1067,2,579.36,25,Mobile Pay,EMP-035
TXN-004276,2024-03-21,149,5117,1157,5,310.75,5,Credit Card,EMP-027
TXN-004277,2024-11-15,109,5187,1196,4,299.75,0,Gift Card,EMP-069
TXN-004278,2024-06-26,130,5428,1049,2,675.76,10,Credit Card,EMP-012
TXN-004279,2024-02-13,147,5427,1066,3,200.8,25,Cash,EMP-035
TXN-004280,2024-09-07,130,5438,1052,1,553.2,10,Gift Card,EMP-079
TXN-004281,2024-01-21,139,5034,1148,3,1116.42,15,Mobile Pay,EMP-044
TXN-004282,2024-10-21,107,5197,1123,1,1025.29,5,Cash,EMP-003
TXN-004283,2024-06-24,155,5277,1121,5,691.21,0,Credit Card,EMP-067
TXN-004284,2024-01-11,121,5254,1076,4,314.6,10,Debit Card,EMP-005
TXN-004285,2024-08-30,144,5053,1220,5,1036.58,25,Mobile Pay,EMP-009
TXN-004286,2024-12-12,107,5301,1185,4,646.25,15,Gift Card,EMP-060
TXN-004287,2024-04-02,108,5035,1060,1,117.02,10,Gift Card,EMP-043
TXN-004288,2024-08-13,108,5477,1143,2,528.85,20,Cash,EMP-062
TXN-004289,2024-12-21,110,,1041,5,562.95,0,Debit Card,EMP-063
TXN-004290,2024-10-14,142,5187,1160,2,759.37,10,Gift Card,EMP-075
TXN-004291,2024-02-02,134,,1160,3,897.45,0,Cash,EMP-072
TXN-004292,2024-06-20,104,5116,1225,3,796.03,5,Mobile Pay,EMP-054
TXN-004293,2024-04-14,132,5206,1032,1,438.37,25,Credit Card,EMP-056
TXN-004294,2024-11-14,155,5472,1214,1,284.23,10,Cash,EMP-001
TXN-004295,2024-01-03,129,5401,1016,3,931.45,20,Credit Card,EMP-020
TXN-004296,2024-05-02,147,,1199,4,1073.62,10,Credit Card,EMP-057
TXN-004297,2024-11-06,111,5379,1125,2,227.65,15,Cash,EMP-020
TXN-004298,2024-08-20,146,5301,1237,4,46.96,0,Cash,EMP-015
TXN-004299,2024-11-24,127,5415,1236,4,164.1,15,Cash,EMP-058
TXN-004300,2024-07-06,145,5286,1131,2,900.21,25,Credit Card,EMP-008
TXN-004301,2024-12-24,110,5356,1083,3,330.06,0,Mobile Pay,EMP-064
TXN-004302,2024-08-23,101,5205,1031,1,261.01,25,Cash,EMP-029
TXN-004303,2024-12-24,123,5080,1006,4,503.87,0,Credit Card,EMP-038
TXN-004304,2024-03-02,155,5203,1052,4,647.6,25,Cash,EMP-019
TXN-004305,2024-09-02,129,5079,1199,5,1170.72,25,Credit Card,EMP-057
TXN-004306,2024-08-08,151,5210,1055,3,1068.55,0,Mobile Pay,EMP-021
TXN-004307,2024-10-18,119,,1185,2,754.74,0,Mobile Pay,EMP-053
TXN-004308,2024-08-24,129,5434,1102,1,394.74,0,Cash,EMP-040
TXN-004309,2024-05-06,137,5118,1244,1,434.46,15,Gift Card,EMP-040
TXN-004310,2024-08-03,127,,1070,1,912.91,10,Mobile Pay,EMP-060
TXN-004311,2024-09-19,114,,1041,4,762.9,0,Mobile Pay,EMP-014
TXN-004312,2024-06-12,153,5339,1182,2,727.03,20,Credit Card,EMP-031
TXN-004313,2024-05-11,115,5241,1008,1,523.75,0,Debit Card,EMP-008
TXN-004314,2024-12-30,121,5496,1111,3,555.8,0,Cash,EMP-030
TXN-004315,2024-11-21,108,5333,1046,4,220.05,10,Debit Card,EMP-043
TXN-004316,2024-04-24,128,5381,1180,1,510.4,25,Gift Card,EMP-002
TXN-004317,2024-07-06,134,5495,1142,1,609.9,15,Mobile Pay,EMP-029
TXN-004318,2024-04-05,155,5227,1030,5,551.05,20,Cash,EMP-046
TXN-004319,2024-06-19,108,5161,1214,1,320.24,25,Credit Card,EMP-045
TXN-004320,2024-12-06,111,,1094,5,611.75,15,Credit Card,EMP-072
TXN-004321,2024-07-23,106,5148,1137,2,776.13,5,Cash,EMP-076
TXN-004322,2024-10-25,128,5301,1215,2,122.62,15,Gift Card,EMP-051
TXN-004323,2024-11-01,102,5220,1039,1,1246.54,20,Debit Card,EMP-043
TXN-004324,2024-12-06,152,,1089,5,97.69,25,Cash,EMP-010
TXN-004325,2024-10-26,122,5301,1052,2,471.65,0,Debit Card,EMP-059
TXN-004326,2024-04-11,122,5444,1069,5,922.48,0,Credit Card,EMP-080
TXN-004327,2024-09-09,118,,1109,4,309.32,0,Mobile Pay,EMP-036
TXN-004328,2024-12-15,145,,1097,4,620.57,15,Debit Card,EMP-020
TXN-004329,2024-03-13,150,5462,1033,4,298.15,0,Gift Card,EMP-013
TXN-004330,2024-01-02,138,5085,1028,4,394.12,0,Gift Card,EMP-072
TXN-004331,2024-10-01,143,5307,1070,3,417.64,5,Mobile Pay,EMP-039
TXN-004332,2024-10-10,153,5372,1171,1,930.16,0,Mobile Pay,EMP-066
TXN-004333,2024-02-26,147,5004,1125,1,391.76,0,Cash,EMP-066
TXN-004334,2024-10-04,155,5168,1207,5,490.21,0,Gift Card,EMP-016
TXN-004335,2024-05-17,102,5429,1005,3,79.47,0,Gift Card,EMP-015
TXN-004336,2024-12-21,146,5485,1185,2,923.97,15,Gift Card,EMP-056
TXN-004337,2024-10-29,150,5054,1152,2,510.06,0,Credit Card,EMP-053
TXN-004338,2024-12-25,109,5455,1107,1,85.9,0,Cash,EMP-056
TXN-004339,2024-08-17,108,5258,1213,2,286.97,15,Gift Card,EMP-068
TXN-004340,2024-04-07,153,,1102,3,710.59,10,Gift Card,EMP-042
TXN-004341,2024-11-02,138,5441,1020,2,75.43,0,Debit Card,EMP-029
TXN-004342,2024-02-10,127,5189,1186,3,608.52,25,Credit Card,EMP-054
TXN-004343,2024-07-19,141,5262,1091,1,467.49,5,Credit Card,EMP-037
TXN-004344,2024-10-21,116,,1160,5,587.54,20,Cash,EMP-013
TXN-004345,2024-07-22,147,5073,1070,5,598.85,15,Debit Card,EMP-017
TXN-004346,2024-03-06,118,5075,1217,5,178.23,25,Mobile Pay,EMP-033
TXN-004347,2024-02-18,114,,1235,5,71.47,15,Cash,EMP-063
TXN-004348,2024-05-08,148,,1083,1,467.84,15,Gift Card,EMP-026
TXN-004349,2024-10-22,115,5265,1063,3,647.21,10,Cash,EMP-019
TXN-004350,2024-12-11,135,5289,1164,5,600.24,0,Gift Card,EMP-023
TXN-004351,2024-01-08,113,5313,1111,2,676.44,15,Gift Card,EMP-054
TXN-004352,2024-03-13,116,5071,1244,4,661.9,5,Credit Card,EMP-023
TXN-004353,2024-08-28,114,5272,1088,5,161.27,15,Cash,EMP-061
TXN-004354,2024-10-14,151,5082,1211,2,623.74,0,Credit Card,EMP-059
TXN-004355,2024-09-11,109,,1021,5,1192.43,10,Cash,EMP-003
TXN-004356,2024-03-09,118,5146,1192,4,147.76,5,Cash,EMP-028
TXN-004357,2024-05-22,145,5144,1025,2,1006.57,0,Credit Card,EMP-028
TXN-004358,2024-04-05,134,5423,1244,4,532.39,20,Mobile Pay,EMP-074
TXN-004359,2024-11-22,148,5249,1013,3,155.61,25,Mobile Pay,EMP-018
TXN-004360,2024-01-27,104,,1183,3,445.76,0,Gift Card,EMP-030
TXN-004361,2024-09-17,112,5285,1065,4,545.26,0,Credit Card,EMP-070
TXN-004362,2024-08-16,123,5385,1121,2,1092.16,5,Cash,EMP-019
TXN-004363,2024-03-09,109,5315,1084,2,684.0,10,Debit Card,EMP-047
TXN-004364,2024-09-09,117,5233,1123,3,710.68,25,Cash,EMP-007
TXN-004365,2024-03-25,123,5449,1028,2,557.68,0,Credit Card,EMP-037
TXN-004366,2024-09-26,146,,1080,4,472.58,5,Gift Card,EMP-030
TXN-004367,2024-10-25,135,5250,1212,5,269.63,10,Debit Card,EMP-003
TXN-004368,2024-12-07,145,5320,1074,5,241.6,5,Cash,EMP-065
TXN-004369,2024-10-31,125,5450,1080,5,479.07,5,Gift Card,EMP-023
TXN-004370,2024-09-26,110,5027,1088,3,163.18,10,Mobile Pay,EMP-011
TXN-004371,2024-08-02,119,5303,1183,4,372.59,25,Mobile Pay,EMP-068
TXN-004372,2024-12-06,134,5291,1204,4,443.75,5,Mobile Pay,EMP-011
TXN-004373,2024-04-25,150,5148,1223,3,431.72,0,Credit Card,EMP-015
TXN-004374,2024-12-30,141,5117,1144,3,811.55,0,Credit Card,EMP-080
TXN-004375,2024-05-23,109,5216,1118,4,789.33,5,Gift Card,EMP-075
TXN-004376,2024-07-13,137,5491,1227,5,1080.56,25,Mobile Pay,EMP-073
TXN-004377,2024-02-13,152,5078,1182,2,569.49,0,Credit Card,EMP-071
TXN-004378,2024-11-26,148,,1032,3,252.81,0,Gift Card,EMP-053
TXN-004379,2024-12-07,106,5163,1107,3,87.83,25,Cash,EMP-076
TXN-004380,2024-06-23,149,5386,1028,1,387.22,20,Mobile Pay,EMP-013
TXN-004381,2024-11-19,143,5007,1179,5,872.81,0,Credit Card,EMP-034
TXN-004382,2024-11-19,112,5460,1241,3,238.37,0,Debit Card,EMP-062
TXN-004383,2024-12-10,145,5368,1231,5,204.09,20,Mobile Pay,EMP-045
TXN-004384,2024-12-26,113,5264,1169,1,187.63,15,Credit Card,EMP-059
TXN-004385,2024-03-04,112,5032,1151,2,752.71,10,Debit Card,EMP-031
TXN-004386,2024-06-16,129,5345,1060,4,175.08,25,Mobile Pay,EMP-028
TXN-004387,2024-05-08,152,5198,1232,3,1150.39,25,Cash,EMP-007
TXN-004388,2024-04-15,138,5331,1171,4,478.58,0,Cash,EMP-001
TXN-004389,2024-08-28,141,5351,1234,2,585.6,0,Mobile Pay,EMP-011
TXN-004390,2024-12-04,126,5135,1148,4,854.77,20,Gift Card,EMP-064
TXN-004391,2024-12-08,148,5459,1070,1,671.09,25,Credit Card,EMP-022
TXN-004392,2024-05-28,143,5256,1197,2,327.46,0,Debit Card,EMP-020
TXN-004393,2024-06-27,137,5433,1194,3,661.84,0,Cash,EMP-042
TXN-004394,2024-09-29,114,5250,1115,3,814.47,0,Mobile Pay,EMP-072
TXN-004395,2024-02-17,145,5267,1192,2,101.3,10,Mobile Pay,EMP-050
TXN-004396,2024-05-17,105,5494,1243,2,77.16,20,Credit Card,EMP-034
TXN-004397,2024-11-08,126,5336,1179,2,785.3,0,Gift Card,EMP-051
TXN-004398,2024-03-31,145,5201,1221,3,1387.59,10,Debit Card,EMP-075
TXN-004399,2024-01-20,122,5428,1150,4,782.45,20,Debit Card,EMP-003
TXN-004400,2024-02-01,108,5364,1167,1,421.9,15,Credit Card,EMP-050
TXN-004401,2024-05-12,152,5379,1015,1,272.1,10,Gift Card,EMP-014
TXN-004402,2024-02-16,149,5442,1053,2,968.27,25,Debit Card,EMP-078
TXN-004403,2024-07-31,111,5321,1094,5,592.91,15,Gift Card,EMP-070
TXN-004404,2024-07-19,124,5171,1113,3,215.35,0,Mobile Pay,EMP-012
TXN-004405,2024-04-03,149,5311,1178,5,630.97,0,Cash,EMP-038
TXN-004406,2024-12-26,101,5244,1141,1,448.68,0,Gift Card,EMP-032
TXN-004407,2024-04-21,109,,1199,4,956.97,5,Mobile Pay,EMP-034
TXN-004408,2024-08-03,135,5388,1006,5,449.01,10,Credit Card,EMP-047
TXN-004409,2024-09-12,139,,1124,1,360.34,10,Debit Card,EMP-048
TXN-004410,2024-02-02,106,5385,1185,4,744.64,20,Cash,EMP-044
TXN-004411,2024-10-12,124,5188,1154,2,647.1,15,Gift Card,EMP-063
TXN-004412,2024-12-08,101,5099,1007,2,285.99,0,Gift Card,EMP-023
TXN-004413,2024-11-07,110,5486,1238,5,175.75,25,Gift Card,EMP-079
TXN-004414,2024-09-11,152,5179,1027,5,685.81,20,Cash,EMP-063
TXN-004415,2024-03-21,132,5377,1106,3,915.61,20,Cash,EMP-047
TXN-004416,2024-06-13,116,5266,1009,1,288.07,0,Credit Card,EMP-071
TXN-004417,2024-06-29,135,5025,1186,4,544.39,15,Mobile Pay,EMP-040
TXN-004418,2024-06-28,108,5277,1193,1,157.25,15,Gift Card,EMP-002
TXN-004419,2024-02-25,144,5455,1001,4,132.94,25,Gift Card,EMP-063
TXN-004420,2024-05-13,114,,1065,4,696.05,20,Mobile Pay,EMP-025
TXN-004421,2024-07-15,116,5169,1202,2,1074.96,5,Cash,EMP-057
TXN-004422,2024-08-14,113,5117,1071,4,1143.23,0,Debit Card,EMP-056
TXN-004423,2024-03-28,101,5176,1129,2,203.12,5,Mobile Pay,EMP-038
TXN-004424,2024-04-15,121,5147,1141,1,819.86,15,Debit Card,EMP-015
TXN-004425,2024-11-03,117,5001,1075,4,10.41,0,Mobile Pay,EMP-004
TXN-004426,2024-11-15,111,5218,1123,5,973.46,0,Cash,EMP-046
TXN-004427,2024-10-27,125,5209,1125,1,308.16,15,Gift Card,EMP-015
TXN-004428,2024-11-06,147,5248,1143,2,253.7,20,Mobile Pay,EMP-047
TXN-004429,2024-04-14,134,5179,1158,4,334.01,10,Gift Card,EMP-077
TXN-004430,2024-12-15,129,5185,1175,1,658.77,5,Credit Card,EMP-079
TXN-004431,2024-10-01,147,5405,1065,5,970.38,20,Credit Card,EMP-056
TXN-004432,2024-05-04,117,5245,1217,4,245.79,25,Mobile Pay,EMP-036
TXN-004433,2024-05-01,115,,1113,5,249.61,10,Gift Card,EMP-059
TXN-004434,2024-08-15,155,5402,1095,5,818.49,0,Gift Card,EMP-073
TXN-004435,2024-09-22,143,5445,1121,5,791.46,5,Debit Card,EMP-024
TXN-004436,2024-10-31,104,,1011,3,824.09,0,Cash,EMP-037
TXN-004437,2024-06-28,136,5164,1190,3,239.96,10,Credit Card,EMP-042
TXN-004438,2024-10-17,112,5473,1018,3,620.23,20,Debit Card,EMP-061
TXN-004439,2024-02-22,104,5126,1252,4,696.07,15,Debit Card,EMP-026
TXN-004440,2024-07-09,140,5188,1225,4,1121.9,15,Gift Card,EMP-070
TXN-004441,2024-01-11,112,5257,1147,1,846.66,20,Credit Card,EMP-068
TXN-004442,2024-09-07,131,5324,1144,5,935.86,0,Mobile Pay,EMP-025
TXN-004443,2024-08-26,131,5301,1219,4,681.21,5,Gift Card,EMP-066
TXN-004444,2024-05-06,137,5013,1223,4,384.11,25,Gift Card,EMP-042
TXN-004445,2024-06-20,144,5028,1250,3,107.44,10,Cash,EMP-006
TXN-004446,2024-08-15,140,5483,1181,1,416.56,0,Credit Card,EMP-057
TXN-004447,2024-11-09,126,5075,1060,3,149.67,0,Mobile Pay,EMP-067
TXN-004448,2024-03-22,140,5170,1089,3,128.05,0,Cash,EMP-055
TXN-004449,2024-09-12,138,5104,1031,5,156.48,25,Debit Card,EMP-036
TXN-004450,2024-11-22,151,5302,1081,5,888.95,25,Credit Card,EMP-065
TXN-004451,2024-12-09,121,5364,1129,2,252.46,0,Cash,EMP-026
TXN-004452,2024-07-19,134,5223,1087,2,928.37,15,Credit Card,EMP-059
TXN-004453,2024-12-23,113,,1250,1,109.48,20,Gift Card,EMP-054
TXN-004454,2024-08-17,107,,1047,3,567.61,20,Gift Card,EMP-032
TXN-004455,2024-10-10,131,5093,1116,5,420.98,15,Debit Card,EMP-058
TXN-004456,2024-10-18,119,5057,1225,5,1139.44,0,Cash,EMP-011
TXN-004457,2024-04-24,128,5445,1122,2,115.16,0,Gift Card,EMP-048
TXN-004458,2024-09-28,133,5349,1056,2,130.36,20,Gift Card,EMP-016
TXN-004459,2024-08-04,122,5217,1114,4,203.54,0,Mobile Pay,EMP-061
TXN-004460,2024-09-03,129,5182,1096,2,576.27,15,Cash,EMP-013
TXN-004461,2024-01-02,129,5342,1082,4,149.81,0,Cash,EMP-002
TXN-004462,2024-05-30,148,5411,1011,5,533.55,0,Credit Card,EMP-070
TXN-004463,2024-06-12,122,5108,1207,4,386.12,10,Cash,EMP-061
TXN-004464,2024-11-18,119,,1039,1,576.89,0,Cash,EMP-011
TXN-004465,2024-07-08,149,5479,1016,3,959.71,5,Credit Card,EMP-052
TXN-004466,2024-07-13,150,,1004,1,636.62,0,Cash,EMP-047
TXN-004467,2024-11-18,142,,1098,3,430.5,0,Cash,EMP-057
TXN-004468,2024-12-05,154,,1168,3,360.29,15,Gift Card,EMP-039
TXN-004469,2024-01-18,141,5066,1243,4,72.43,0,Mobile Pay,EMP-074
TXN-004470,2024-11-14,139,5158,1175,3,457.69,5,Cash,EMP-056
TXN-004471,2024-11-28,153,5332,1090,5,361.54,0,Debit Card,EMP-051
TXN-004472,2024-04-18,111,5071,1144,3,716.16,15,Cash,EMP-066
TXN-004473,2024-02-19,123,5120,1125,1,194.41,10,Debit Card,EMP-034
TXN-004474,2024-05-19,154,5322,1166,4,857.36,20,Debit Card,EMP-078
TXN-004475,2024-01-19,123,,1198,2,419.81,0,Cash,EMP-071
TXN-004476,2024-10-05,154,5084,1205,3,409.36,0,Cash,EMP-002
TXN-004477,2024-12-17,137,5026,1148,5,705.98,25,Debit Card,EMP-010
TXN-004478,2024-09-11,108,5495,1212,4,172.65,20,Gift Card,EMP-072
TXN-004479,2024-02-22,135,5320,1058,3,1339.35,20,Gift Card,EMP-014
TXN-004480,2024-12-13,125,5051,1047,3,943.71,15,Cash,EMP-053
TXN-004481,2024-07-16,123,5079,1040,2,211.84,20,Credit Card,EMP-017
TXN-004482,2024-08-13,150,5088,1104,2,546.68,15,Mobile Pay,EMP-075
TXN-004483,2024-06-07,104,,1126,5,800.57,25,Credit Card,EMP-060
TXN-004484,2024-04-28,132,5396,1167,1,352.92,20,Credit Card,EMP-036
TXN-004485,2024-03-29,154,5135,1098,3,422.24,25,Credit Card,EMP-054
TXN-004486,2024-06-19,124,5053,1010,2,1037.81,20,Cash,EMP-037
TXN-004487,2024-06-25,139,5073,1175,4,862.48,10,Cash,EMP-033
TXN-004488,2024-02-14,108,5452,1169,2,316.15,25,Gift Card,EMP-006
TXN-004489,2024-05-10,102,5069,1153,5,289.32,5,Gift Card,EMP-025
TXN-004490,2024-08-15,111,5376,1064,3,871.74,0,Mobile Pay,EMP-054
TXN-004491,2024-01-02,108,5346,1181,3,757.76,20,Cash,EMP-035
TXN-004492,2024-01-02,123,5097,1204,2,505.4,10,Debit Card,EMP-042
TXN-004493,2024-06-29,153,5073,1088,4,189.07,0,Credit Card,EMP-027
TXN-004494,2024-09-30,123,5184,1066,1,250.67,0,Gift Card,EMP-046
TXN-004495,2024-05-19,150,5185,1239,2,247.52,25,Cash,EMP-001
TXN-004496,2024-07-07,133,5031,1103,3,94.06,0,Credit Card,EMP-057
TXN-004497,2024-03-21,120,5105,1121,1,585.2,0,Gift Card,EMP-028
TXN-004498,2024-09-07,110,5127,1136,4,1413.81,25,Debit Card,EMP-058
TXN-004499,2024-05-06,129,5229,1063,4,542.99,25,Cash,EMP-056
TXN-004500,2024-11-10,108,5440,1086,5,99.43,10,Mobile Pay,EMP-069
TXN-004501,2024-08-16,144,5298,1164,2,722.64,10,Cash,EMP-078
TXN-004502,2024-11-08,123,5250,1050,4,1008.85,0,Mobile Pay,EMP-053
TXN-004503,2024-09-15,101,5448,1067,3,531.14,5,Mobile Pay,EMP-055
TXN-004504,2024-08-12,113,5016,1166,1,768.74,20,Credit Card,EMP-027
TXN-004505,2024-02-24,116,,1124,3,536.42,0,Debit Card,EMP-071
TXN-004506,2024-12-14,121,5334,1137,1,594.64,0,Credit Card,EMP-051
TXN-004507,2024-07-25,116,,1072,4,141.03,0,Gift Card,EMP-008
TXN-004508,2024-03-02,145,5428,1224,5,347.58,15,Debit Card,EMP-010
TXN-004509,2024-02-26,116,5457,1091,5,380.69,25,Gift Card,EMP-013
TXN-004510,2024-07-03,121,5440,1125,5,251.68,0,Credit Card,EMP-049
TXN-004511,2024-08-06,146,5120,1004,4,624.37,15,Credit Card,EMP-038
TXN-004512,2024-07-22,112,5334,1010,2,1107.97,10,Mobile Pay,EMP-071
TXN-004513,2024-11-23,122,5491,1155,1,165.43,0,Mobile Pay,EMP-013
TXN-004514,2024-05-05,104,5033,1087,5,512.69,10,Credit Card,EMP-010
TXN-004515,2024-06-14,132,5297,1222,1,885.67,20,Debit Card,EMP-079
TXN-004516,2024-09-25,142,5244,1017,3,84.62,0,Mobile Pay,EMP-068
TXN-004517,2024-07-21,135,,1108,2,589.82,20,Gift Card,EMP-012
TXN-004518,2024-07-19,108,5083,1143,3,533.12,0,Mobile Pay,EMP-029
TXN-004519,2024-08-29,130,5498,1253,1,452.55,10,Debit Card,EMP-075
TXN-004520,2024-01-10,110,5488,1050,1,892.12,0,Cash,EMP-051
TXN-004521,2024-03-31,112,5323,1102,3,719.83,25,Cash,EMP-066
TXN-004522,2024-06-16,135,5366,1229,5,583.02,0,Credit Card,EMP-030
TXN-004523,2024-03-27,122,,1119,2,436.83,0,Gift Card,EMP-027
TXN-004524,2024-03-29,150,5089,1035,3,448.84,10,Credit Card,EMP-015
TXN-004525,2024-05-31,144,5281,1152,3,968.03,25,Cash,EMP-038
TXN-004526,2024-04-30,120,5403,1165,3,79.4,10,Mobile Pay,EMP-070
TXN-004527,2024-01-27,137,5425,1015,2,279.49,10,Mobile Pay,EMP-028
TXN-004528,2024-07-23,131,5123,1106,3,1269.24,15,Cash,EMP-003
TXN-004529,2024-05-23,132,5276,1213,3,417.74,0,Credit Card,EMP-064
TXN-004530,2024-08-25,113,5374,1249,1,441.31,25,Debit Card,EMP-013
TXN-004531,2024-11-18,138,5185,1225,5,572.82,0,Cash,EMP-025
TXN-004532,2024-04-17,127,5344,1061,5,172.69,20,Cash,EMP-003
TXN-004533,2024-02-29,140,5046,1013,2,75.05,5,Cash,EMP-024
TXN-004534,2024-01-04,152,5089,1218,4,596.44,0,Gift Card,EMP-027
TXN-004535,2024-02-09,125,,1100,4,251.25,5,Debit Card,EMP-015
TXN-004536,2024-07-13,110,5488,1025,2,581.58,0,Credit Card,EMP-009
TXN-004537,2024-08-31,151,,1022,5,1060.47,10,Cash,EMP-060
TXN-004538,2024-05-08,143,,1012,5,147.69,15,Credit Card,EMP-071
TXN-004539,2024-02-07,154,,1154,3,1228.4,20,Mobile Pay,EMP-030
TXN-004540,2024-11-22,124,5115,1092,5,44.55,15,Credit Card,EMP-061
TXN-004541,2024-08-09,142,5122,1062,1,813.6,0,Debit Card,EMP-068
TXN-004542,2024-07-11,127,,1123,3,1056.09,20,Credit Card,EMP-022
TXN-004543,2024-05-30,129,5452,1149,4,650.2,25,Cash,EMP-011
TXN-004544,2024-12-06,132,5043,1078,3,320.55,5,Debit Card,EMP-017
TXN-004545,2024-12-31,155,5316,1127,4,171.18,15,Debit Card,EMP-051
TXN-004546,2024-03-03,140,5267,1081,5,869.5,0,Mobile Pay,EMP-071
TXN-004547,2024-05-07,108,,1026,1,657.53,0,Cash,EMP-021
TXN-004548,2024-05-14,120,5256,1030,3,509.97,10,Mobile Pay,EMP-057
TXN-004549,2024-04-21,105,5227,1020,4,78.82,10,Credit Card,EMP-074
TXN-004550,2024-01-01,121,5158,1175,1,700.07,15,Mobile Pay,EMP-001
TXN-004551,2024-04-08,151,,1066,1,105.25,25,Mobile Pay,EMP-012
TXN-004552,2024-08-24,103,5448,1008,1,403.31,0,Debit Card,EMP-058
TXN-004553,2024-04-19,134,,1137,1,594.68,25,Debit Card,EMP-004
TXN-004554,2024-05-05,154,5183,1247,4,424.29,10,Credit Card,EMP-004
TXN-004555,2024-02-02,148,5332,1146,3,236.77,10,Debit Card,EMP-052
TXN-004556,2024-01-30,110,5419,1182,3,776.16,0,Credit Card,EMP-054
TXN-004557,2024-05-23,143,5155,1053,1,645.19,0,Cash,EMP-061
TXN-004558,2024-06-11,110,5223,1225,3,737.35,0,Debit Card,EMP-030
TXN-004559,2024-02-01,109,5150,1165,1,115.31,0,Mobile Pay,EMP-066
TXN-004560,2024-05-13,139,5486,1103,3,43.25,0,Cash,EMP-079
TXN-004561,2024-03-17,121,5200,1061,2,210.29,0,Mobile Pay,EMP-037
TXN-004562,2024-08-05,107,5119,1066,4,154.79,10,Gift Card,EMP-041
TXN-004563,2024-01-05,119,5420,1111,1,370.55,0,Debit Card,EMP-061
TXN-004564,2024-11-30,142,5148,1027,4,1052.54,5,Credit Card,EMP-002
TXN-004565,2024-09-11,131,5327,1140,5,52.0,20,Gift Card,EMP-042
TXN-004566,2024-08-19,152,,1192,5,146.24,5,Credit Card,EMP-036
TXN-004567,2024-02-24,118,5495,1179,3,806.15,25,Cash,EMP-064
TXN-004568,2024-05-03,154,5335,1061,5,207.71,25,Debit Card,EMP-056
TXN-004569,2024-11-04,150,5257,1123,3,445.79,0,Cash,EMP-031
TXN-004570,2024-02-09,121,5408,1171,1,958.98,10,Credit Card,EMP-073
TXN-004571,2024-04-19,134,5059,1122,3,102.47,20,Gift Card,EMP-074
TXN-004572,2024-12-22,140,,1115,3,546.36,0,Gift Card,EMP-003
TXN-004573,2024-06-16,139,5016,1186,3,586.12,25,Gift Card,EMP-020
TXN-004574,2024-09-14,125,5078,1018,4,599.69,0,Mobile Pay,EMP-027
TXN-004575,2024-11-06,128,5039,1156,1,365.7,0,Gift Card,EMP-045
TXN-004576,2024-05-17,141,5472,1010,4,1013.37,0,Mobile Pay,EMP-066
TXN-004577,2024-11-26,135,,1229,1,688.67,20,Gift Card,EMP-026
TXN-004578,2024-02-15,108,5420,1196,4,143.87,15,Gift Card,EMP-018
TXN-004579,2024-10-10,116,5107,1039,1,1169.08,0,Cash,EMP-050
TXN-004580,2024-09-05,145,,1128,2,538.86,15,Mobile Pay,EMP-016
TXN-004581,2024-08-05,117,5490,1045,1,473.18,5,Cash,EMP-023
TXN-004582,2024-09-11,121,5103,1168,4,484.3,5,Mobile Pay,EMP-033
TXN-004583,2024-04-02,147,5158,1233,2,703.61,0,Gift Card,EMP-033
TXN-004584,2024-04-04,117,5246,1009,1,284.08,15,Gift Card,EMP-059
TXN-004585,2024-02-03,104,5175,1159,3,1197.44,0,Cash,EMP-029
TXN-004586,2024-11-24,124,5294,1207,3,612.51,25,Mobile Pay,EMP-078
TXN-004587,2024-12-27,112,5401,1156,4,250.14,5,Mobile Pay,EMP-075
TXN-004588,2024-06-27,107,5320,1117,4,14.11,0,Debit Card,EMP-075
TXN-004589,2024-03-17,143,,1022,1,707.64,5,Debit Card,EMP-007
TXN-004590,2024-02-24,149,5484,1008,1,437.18,0,Cash,EMP-052
